time,qpos,qpos,qvel,qvel,ctrl,snsr,snsr,snsr,est_p,est_p,est_v,est_v,est_c,est_s,est_s,est_s,stddev_p,stddev_p,stddev_v,stddev_v,stddev_c,stddev_s,stddev_s,stddev_s,
1.77,-0.451852,0,-1.28143,0,0,0,0,-0.451852,-0.45025,5.39043e-15,-9.61227,-6.95776e-12,0,-3.532e-15,0,-0.460359,1,1,4263.02,755.333,0,1.00118,1e-07,-7123.57,
1.77125,-0.452573,0,-0.57681,0,0,0,0,-0.452573,-0.451852,-2.73673e-17,-9.26704,-6.74931e-12,0,-3.30677e-15,0,-0.461357,1,1,4195.9,755.442,0,1.00118,1e-07,-6728.5,
1.7725,-0.45217,0,0.32204,0,0,0,0,-0.45217,-0.452573,-3.67262e-15,-8.67898,-6.57536e-12,0,-8.464e-15,0,-0.461886,1,1,4407.66,755.552,0,1.00118,1e-07,-6287.36,
1.77375,-0.450888,0,1.02592,0,0,0,0,-0.450888,-0.45217,-2.79854e-15,-8.01902,-6.45035e-12,0,-1.18918e-14,0,-0.46162,1,1,4749.92,755.661,0,1.00118,1e-07,-6117.79,
1.775,-0.449321,0,1.25328,0,0,0,0,-0.449321,-0.450888,-3.70749e-15,-7.45965,-6.27832e-12,0,-1.08615e-14,0,-0.460616,1,1,4995.61,755.77,0,1.00118,1e-07,-6267.89,
1.77625,-0.447764,0,1.24531,0,0,0,0,-0.447764,-0.449321,9.23236e-15,-7.11107,-6.32096e-12,0,-1.15554e-14,0,-0.459218,1,1,4946.75,755.878,0,1.00118,1e-07,-6667.95,
1.7775,-0.446218,0,1.23732,0,0,0,0,-0.446218,-0.447764,4.10506e-15,-7.11143,-6.34899e-12,0,1.33116e-15,0,-0.45822,1,1,5336.08,755.987,0,1.00118,1e-07,-7317.09,
1.77875,-0.444681,0,1.22932,0,0,0,0,-0.444681,-0.446218,-4.54547e-15,-7.19966,-6.4581e-12,0,-3.83118e-15,0,-0.456664,1,1,5337.22,756.095,0,1.00118,1e-07,-6927.49,
1.78,-0.443154,0,1.22131,0,0,0,0,-0.443154,-0.444681,-8.83862e-16,-7.18668,-6.42453e-12,0,-1.26181e-14,0,-0.455227,1,1,5716.01,756.202,0,1.00118,1e-07,-6318.93,
1.78125,-0.441638,0,1.21328,0,0,0,0,-0.441638,-0.443154,-2.87715e-15,-7.28842,-6.24766e-12,0,-8.91452e-15,0,-0.453674,1,1,5717.16,756.31,0,1.00118,1e-07,-5825.26,
1.7825,-0.440131,0,1.20523,0,0,0,0,-0.440131,-0.441638,-4.80271e-15,-7.39446,-6.25794e-12,0,-1.06867e-14,0,-0.452275,1,1,5718.3,756.417,0,1.00118,1e-07,-5327.75,
1.78375,-0.438635,0,1.19717,0,0,0,0,-0.438635,-0.440131,1.11485e-14,-7.38261,-6.13794e-12,0,-1.26251e-14,0,-0.450891,1,1,6004.49,756.524,0,1.00118,1e-07,-4603.75,
1.785,-0.437148,0,1.1891,0,0,0,0,-0.437148,-0.438635,2.12778e-15,-7.51013,-6.07077e-12,0,3.47606e-15,0,-0.44937,1,1,6005.65,756.631,0,1.00118,1e-07,-3954.67,
1.78625,-0.435672,0,1.18101,0,0,0,0,-0.435672,-0.437148,1.70152e-15,-7.49372,-6.24915e-12,0,-5.46069e-15,0,-0.448033,1,1,6299.38,756.738,0,1.00118,1e-07,-3155.73,
1.7875,-0.434206,0,1.17291,0,0,0,0,-0.434206,-0.435672,7.62568e-15,-7.66088,-6.39364e-12,0,-6.10993e-15,0,-0.446526,1,1,6300.56,756.844,0,1.00118,1e-07,-2454.26,
1.78875,-0.43275,0,1.16479,0,0,0,0,-0.43275,-0.434206,-5.52258e-15,-7.85215,-6.29444e-12,0,-3.66369e-16,0,-0.445258,1,1,6301.74,756.95,0,1.00118,1e-07,-1851.63,
1.79,-0.431304,0,1.15666,0,0,0,0,-0.431304,-0.43275,1.01341e-15,-8.02173,-6.24561e-12,0,-1.33906e-14,0,-0.444031,1,1,6593.38,757.056,0,1.00118,1e-07,-1102.5,
1.79125,-0.429869,0,1.14852,0,0,0,0,-0.429869,-0.431304,6.05574e-15,-8.39091,-6.31791e-12,0,-6.79361e-15,0,-0.442787,1,1,6594.67,757.161,0,1.00118,1e-07,-522.276,
1.7925,-0.428443,0,1.14036,0,0,0,0,-0.428443,-0.429869,5.03133e-16,-9.04497,-6.44709e-12,0,-1.84164e-15,0,-0.441803,1,1,6596.24,757.267,0,1.00118,1e-07,-163.878,
1.79375,-0.427028,0,1.13219,0,0,0,0,-0.427028,-0.428443,2.2782e-15,-8.94925,-6.46273e-12,0,-7.55573e-15,0,-0.441185,1,1,6530.1,757.372,0,1.00118,1e-07,1.01028,
1.795,-0.425623,0,1.124,0,0,0,0,-0.425623,-0.427028,-8.96398e-16,-8.85563,-6.23868e-12,0,-5.80022e-15,0,-0.43964,1,1,6465.3,757.476,0,1.00118,1e-07,1.01018,
1.79625,-0.424228,0,1.11581,0,0,0,0,-0.424228,-0.425623,-7.34918e-16,-8.76405,-6.12439e-12,0,-8.69474e-15,0,-0.438108,1,1,6401.79,757.581,0,1.00118,1e-07,1.01008,
1.7975,-0.422844,0,1.10759,0,0,0,0,-0.422844,-0.424228,1.16409e-15,-8.67443,-6.22785e-12,0,-8.39041e-15,0,-0.436588,1,1,6339.54,757.685,0,1.00118,1e-07,1.00998,
1.79875,-0.421469,0,1.09937,0,0,0,0,-0.421469,-0.422844,-1.77745e-15,-8.58673,-6.24004e-12,0,-6.62072e-15,0,-0.435081,1,1,6278.51,757.789,0,1.00118,1e-07,1.00988,
1.8,-0.420106,0,1.09113,0,0,0,0,-0.420106,-0.421469,2.36451e-16,-8.50089,-6.12072e-12,0,-9.57749e-15,0,-0.433587,1,1,6218.66,757.893,0,1.00118,1e-07,1.00979,
1.80125,-0.418752,0,1.08288,0,0,0,0,-0.418752,-0.420106,1.06205e-15,-8.41685,-6.22894e-12,0,-7.41444e-15,0,-0.432106,1,1,6159.96,757.997,0,1.00118,1e-07,1.00969,
1.8025,-0.417409,0,1.07462,0,0,0,0,-0.417409,-0.418752,-2.09429e-16,-8.33457,-6.11965e-12,0,-6.72413e-15,0,-0.430637,1,1,6102.38,758.1,0,1.00118,1e-07,1.0096,
1.80375,-0.416076,0,1.06634,0,0,0,0,-0.416076,-0.417409,6.68182e-16,-8.254,-6.12147e-12,0,-7.85899e-15,0,-0.42918,1,1,6045.89,758.203,0,1.00118,1e-07,1.00951,
1.805,-0.414753,0,1.05805,0,0,0,0,-0.414753,-0.416076,1.14614e-15,-8.17508,-6.01114e-12,0,-6.98366e-15,0,-0.427737,1,1,5990.45,758.306,0,1.00118,1e-07,1.00942,
1.80625,-0.413441,0,1.04975,0,0,0,0,-0.413441,-0.414753,-7.83713e-16,-8.09778,-6.0091e-12,0,-6.36779e-15,0,-0.426305,1,1,5936.04,758.408,0,1.00119,1e-07,1.00934,
1.8075,-0.412139,0,1.04144,0,0,0,0,-0.412139,-0.413441,-7.27541e-16,-8.02205,-6.00338e-12,0,-8.29508e-15,0,-0.424886,1,1,5882.63,758.511,0,1.00119,1e-07,1.00925,
1.80875,-0.410848,0,1.03311,0,0,0,0,-0.410848,-0.412139,-3.71493e-16,-7.94784,-6.00305e-12,0,-8.23176e-15,0,-0.423479,1,1,5830.19,758.613,0,1.00119,1e-07,1.00917,
1.81,-0.409567,0,1.02477,0,0,0,0,-0.409567,-0.410848,-3.82355e-16,-7.87512,-6.12137e-12,0,-7.8753e-15,0,-0.422084,1,1,5778.69,758.715,0,1.00119,1e-07,1.00909,
1.81125,-0.408296,0,1.01642,0,0,0,0,-0.408296,-0.409567,-2.14772e-16,-7.80385,-6.0092e-12,0,-8.03406e-15,0,-0.420702,1,1,5728.12,758.816,0,1.00119,1e-07,1.00901,
1.8125,-0.407036,0,1.00805,0,0,0,0,-0.407036,-0.408296,-7.2006e-16,-7.73399,-6.00682e-12,0,-7.72627e-15,0,-0.419332,1,1,5678.44,758.918,0,1.00119,1e-07,1.00893,
1.81375,-0.405787,0,0.999679,0,0,0,0,-0.405787,-0.407036,-3.17887e-16,-7.6655,-6.23085e-12,0,-8.22859e-15,0,-0.417974,1,1,5629.64,759.019,0,1.00119,1e-07,1.00885,
1.815,-0.404548,0,0.991292,0,0,0,0,-0.404548,-0.405787,1.64205e-15,-7.59834,-6.34697e-12,0,-8.10645e-15,0,-0.416629,1,1,5581.68,759.12,0,1.00119,1e-07,1.00877,
1.81625,-0.403319,0,0.982892,0,0,0,0,-0.403319,-0.404548,1.68294e-15,-7.53249,-6.123e-12,0,-6.29166e-15,0,-0.415295,1,1,5534.55,759.22,0,1.00119,1e-07,1.0087,
1.8175,-0.402101,0,0.974481,0,0,0,0,-0.402101,-0.403319,6.28162e-17,-7.46791,-6.1223e-12,0,-5.97081e-15,0,-0.413974,1,1,5488.23,759.321,0,1.00119,1e-07,1.00862,
1.81875,-0.400893,0,0.966059,0,0,0,0,-0.400893,-0.402101,6.66591e-16,-7.40457,-6.236e-12,0,-7.59005e-15,0,-0.412664,1,1,5442.7,759.421,0,1.00119,1e-07,1.00855,
1.82,-0.399696,0,0.957624,0,0,0,0,-0.399696,-0.400893,3.22604e-15,-7.34243,-6.23448e-12,0,-7.12841e-15,0,-0.411367,1,1,5397.93,759.521,0,1.00119,1e-07,1.00848,
1.82125,-0.39851,0,0.949179,0,0,0,0,-0.39851,-0.399696,1.54385e-15,-7.28148,-6.1315e-12,0,-4.56707e-15,0,-0.410082,1,1,5353.91,759.621,0,1.00119,1e-07,1.00841,
1.8225,-0.397334,0,0.940722,0,0,0,0,-0.397334,-0.39851,5.01226e-15,-7.22166,-6.24154e-12,0,-6.12053e-15,0,-0.408809,1,1,5310.62,759.72,0,1.00119,1e-07,1.00834,
1.82375,-0.396169,0,0.932253,0,0,0,0,-0.396169,-0.397334,4.21345e-15,-7.16297,-6.4694e-12,0,-2.78966e-15,0,-0.407547,1,1,5268.04,759.819,0,1.00119,1e-07,1.00827,
1.825,-0.395014,0,0.923774,0,0,0,0,-0.395014,-0.396169,-3.87889e-16,-7.10538,-6.45907e-12,0,-3.8733e-15,0,-0.406298,1,1,5226.15,759.918,0,1.00119,1e-07,1.00821,
1.82625,-0.39387,0,0.915284,0,0,0,0,-0.39387,-0.395014,-1.6577e-15,-7.04885,-6.34705e-12,0,-8.46173e-15,0,-0.405061,1,1,5184.94,760.017,0,1.00119,1e-07,1.00814,
1.8275,-0.392736,0,0.906782,0,0,0,0,-0.392736,-0.39387,-3.83957e-15,-6.99336,-6.23073e-12,0,-9.59152e-15,0,-0.403835,1,1,5144.4,760.116,0,1.00119,1e-07,1.00808,
1.82875,-0.391613,0,0.89827,0,0,0,0,-0.391613,-0.392736,3.62774e-16,-6.93889,-6.12215e-12,0,-1.1628e-14,0,-0.402622,1,1,5104.5,760.214,0,1.00119,1e-07,1.00801,
1.83,-0.390501,0,0.889747,0,0,0,0,-0.390501,-0.391613,-4.7907e-15,-6.88541,-6.12465e-12,0,-7.28992e-15,0,-0.40142,1,1,5065.23,760.312,0,1.00119,1e-07,1.00795,
1.83125,-0.3894,0,0.881214,0,0,0,0,-0.3894,-0.390501,9.00222e-16,-6.83291,-6.00749e-12,0,-1.24465e-14,0,-0.400231,1,1,5026.57,760.41,0,1.00119,1e-07,1.00789,
1.8325,-0.388309,0,0.87267,0,0,0,0,-0.388309,-0.3894,2.33563e-15,-6.78135,-6.12142e-12,0,-6.60914e-15,0,-0.399053,1,1,4988.52,760.507,0,1.00119,1e-07,1.00783,
1.83375,-0.387229,0,0.864115,0,0,0,0,-0.387229,-0.388309,1.22251e-15,-6.73072,-6.12735e-12,0,-5.31614e-15,0,-0.397887,1,1,4951.05,760.605,0,1.00119,1e-07,1.00777,
1.835,-0.386159,0,0.855551,0,0,0,0,-0.386159,-0.387229,8.88904e-16,-6.68099,-6.00883e-12,0,-6.43668e-15,0,-0.396733,1,1,4914.16,760.702,0,1.00119,1e-07,1.00771,
1.83625,-0.385101,0,0.846976,0,0,0,0,-0.385101,-0.386159,4.06767e-15,-6.63215,-6.12215e-12,0,-6.62214e-15,0,-0.395591,1,1,4877.83,760.799,0,1.00119,1e-07,1.00765,
1.8375,-0.384053,0,0.838391,0,0,0,0,-0.384053,-0.385101,1.62808e-15,-6.58418,-6.00953e-12,0,-3.58502e-15,0,-0.39446,1,1,4842.05,760.896,0,1.00119,1e-07,1.0076,
1.83875,-0.383015,0,0.829796,0,0,0,0,-0.383015,-0.384053,-7.93084e-16,-6.53705,-5.89784e-12,0,-5.88383e-15,0,-0.393342,1,1,4806.81,760.992,0,1.00119,1e-07,1.00754,
1.84,-0.381989,0,0.821191,0,0,0,0,-0.381989,-0.383015,-2.14698e-15,-6.49075,-5.77975e-12,0,-8.16538e-15,0,-0.392235,1,1,4772.09,761.088,0,1.00119,1e-07,1.00749,
1.84125,-0.380973,0,0.812576,0,0,0,0,-0.380973,-0.381989,-1.6443e-15,-6.44526,-5.77886e-12,0,-9.37167e-15,0,-0.39114,1,1,4737.88,761.184,0,1.00119,1e-07,1.00743,
1.8425,-0.379968,0,0.803951,0,0,0,0,-0.379968,-0.380973,-1.2335e-16,-6.40056,-5.78353e-12,0,-8.86787e-15,0,-0.390056,1,1,4704.18,761.28,0,1.00119,1e-07,1.00738,
1.84375,-0.378974,0,0.795317,0,0,0,0,-0.378974,-0.379968,-1.02366e-15,-6.35664,-5.66585e-12,0,-7.35277e-15,0,-0.388985,1,1,4670.96,761.376,0,1.00119,1e-07,1.00733,
1.845,-0.377991,0,0.786674,0,0,0,0,-0.377991,-0.378974,-1.44715e-15,-6.31347,-5.55383e-12,0,-8.10597e-15,0,-0.387925,1,1,4638.23,761.471,0,1.00119,1e-07,1.00727,
1.84625,-0.377018,0,0.778021,0,0,0,0,-0.377018,-0.377991,1.58796e-15,-6.27105,-5.43926e-12,0,-8.38943e-15,0,-0.386877,1,1,4605.97,761.566,0,1.00119,1e-07,1.00722,
1.8475,-0.376056,0,0.769359,0,0,0,0,-0.376056,-0.377018,7.15632e-17,-6.22936,-5.22187e-12,0,-5.21112e-15,0,-0.38584,1,1,4574.16,761.661,0,1.00119,1e-07,1.00717,
1.84875,-0.375106,0,0.760687,0,0,0,0,-0.375106,-0.376056,8.71879e-16,-6.18837,-5.10572e-12,0,-6.45577e-15,0,-0.384816,1,1,4542.81,761.755,0,1.00119,1e-07,1.00712,
1.85,-0.374166,0,0.752007,0,0,0,0,-0.374166,-0.375106,-8.76969e-17,-6.14809,-4.98977e-12,0,-5.51028e-15,0,-0.383803,1,1,4511.9,761.85,0,1.00119,1e-07,1.00707,
1.85125,-0.373236,0,0.743317,0,0,0,0,-0.373236,-0.374166,1.3243e-15,-6.10849,-4.99549e-12,0,-6.32491e-15,0,-0.382802,1,1,4481.42,761.944,0,1.00119,1e-07,1.00703,
1.8525,-0.372318,0,0.734619,0,0,0,0,-0.372318,-0.373236,-2.43949e-15,-6.06955,-4.76461e-12,0,-4.92007e-15,0,-0.381812,1,1,4451.36,762.038,0,1.00119,1e-07,1.00698,
1.85375,-0.371411,0,0.725912,0,0,0,0,-0.371411,-0.372318,-1.95191e-15,-6.03127,-4.75916e-12,0,-8.39525e-15,0,-0.380834,1,1,4421.72,762.132,0,1.00119,1e-07,1.00693,
1.855,-0.370514,0,0.717196,0,0,0,0,-0.370514,-0.371411,3.11228e-15,-5.99363,-4.87213e-12,0,-7.90087e-15,0,-0.379868,1,1,4392.49,762.225,0,1.00119,1e-07,1.00689,
1.85625,-0.369629,0,0.708472,0,0,0,0,-0.369629,-0.370514,2.52167e-17,-5.95662,-4.75957e-12,0,-2.97788e-15,0,-0.378914,1,1,4363.65,762.318,0,1.00119,1e-07,1.00684,
1.8575,-0.368754,0,0.699739,0,0,0,0,-0.368754,-0.369629,-2.93462e-16,-5.92023,-4.64775e-12,0,-5.92424e-15,0,-0.377971,1,1,4335.2,762.412,0,1.00119,1e-07,1.00679,
1.85875,-0.36789,0,0.690998,0,0,0,0,-0.36789,-0.368754,4.09133e-15,-5.88444,-4.64693e-12,0,-6.10315e-15,0,-0.37704,1,1,4307.13,762.504,0,1.00119,1e-07,1.00675,
1.86,-0.367037,0,0.682248,0,0,0,0,-0.367037,-0.36789,-1.75139e-15,-5.84924,-4.88132e-12,0,-1.71733e-15,0,-0.376121,1,1,4279.44,762.597,0,1.00119,1e-07,1.00671,
1.86125,-0.366196,0,0.673491,0,0,0,0,-0.366196,-0.367037,8.78054e-16,-5.81463,-4.76172e-12,0,-7.85304e-15,0,-0.375213,1,1,4252.12,762.689,0,1.00119,1e-07,1.00666,
1.8625,-0.365365,0,0.664725,0,0,0,0,-0.365365,-0.366196,-8.09594e-16,-5.78058,-4.87783e-12,0,-5.0741e-15,0,-0.374317,1,1,4225.15,762.782,0,1.00119,1e-07,1.00662,
1.86375,-0.364545,0,0.655951,0,0,0,0,-0.364545,-0.365365,-1.3287e-15,-5.74709,-5.10662e-12,0,-6.90688e-15,0,-0.373432,1,1,4198.54,762.874,0,1.00119,1e-07,1.00658,
1.865,-0.363736,0,0.64717,0,0,0,0,-0.363736,-0.364545,2.58114e-15,-5.71415,-4.99108e-12,0,-7.71198e-15,0,-0.37256,1,1,4172.28,762.965,0,1.00119,1e-07,1.00654,
1.86625,-0.362938,0,0.638381,0,0,0,0,-0.362938,-0.363736,9.04076e-16,-5.68175,-5.11141e-12,0,-3.65771e-15,0,-0.371698,1,1,4146.35,763.057,0,1.00119,1e-07,1.0065,
1.8675,-0.362151,0,0.629584,0,0,0,0,-0.362151,-0.362938,-1.21579e-15,-5.64988,-4.88137e-12,0,-5.48519e-15,0,-0.370849,1,1,4120.76,763.148,0,1.00119,1e-07,1.00646,
1.86875,-0.361375,0,0.62078,0,0,0,0,-0.361375,-0.362151,-2.54637e-15,-5.61852,-4.76278e-12,0,-7.3175e-15,0,-0.370011,1,1,4095.5,763.239,0,1.00119,1e-07,1.00642,
1.87,-0.36061,0,0.611969,0,0,0,0,-0.36061,-0.361375,3.1369e-16,-5.58767,-4.64643e-12,0,-8.49984e-15,0,-0.369185,1,1,4070.55,763.33,0,1.00119,1e-07,1.00638,
1.87125,-0.359856,0,0.60315,0,0,0,0,-0.359856,-0.36061,1.0036e-15,-5.55731,-4.53438e-12,0,-5.49435e-15,0,-0.36837,1,1,4045.92,763.421,0,1.00119,1e-07,1.00634,
1.8725,-0.359113,0,0.594323,0,0,0,0,-0.359113,-0.359856,4.25829e-15,-5.52745,-4.65286e-12,0,-4.66437e-15,0,-0.367568,1,1,4021.6,763.511,0,1.00119,1e-07,1.0063,
1.87375,-0.358381,0,0.58549,0,0,0,0,-0.358381,-0.359113,-5.20018e-15,-5.49806,-4.65739e-12,0,-1.55778e-15,0,-0.366776,1,1,3997.58,763.601,0,1.00119,1e-07,1.00626,
1.875,-0.35766,0,0.57665,0,0,0,0,-0.35766,-0.358381,1.74684e-15,-5.46915,-4.643e-12,0,-1.10219e-14,0,-0.365997,1,1,3973.86,763.691,0,1.00119,1e-07,1.00622,
1.87625,-0.356951,0,0.567803,0,0,0,0,-0.356951,-0.35766,4.25512e-15,-5.4407,-4.42134e-12,0,-4.05691e-15,0,-0.365229,1,1,3950.43,763.781,0,1.00119,1e-07,1.00619,
1.8775,-0.356252,0,0.558949,0,0,0,0,-0.356252,-0.356951,2.3931e-16,-5.4127,-4.53754e-12,0,-1.27155e-15,0,-0.364472,1,1,3927.29,763.871,0,1.00119,1e-07,1.00615,
1.87875,-0.355564,0,0.550089,0,0,0,0,-0.355564,-0.356252,-8.24449e-16,-5.38515,-4.76323e-12,0,-5.43261e-15,0,-0.363728,1,1,3904.43,763.96,0,1.00119,1e-07,1.00611,
1.88,-0.354888,0,0.541221,0,0,0,0,-0.354888,-0.355564,3.77955e-15,-5.35804,-4.76017e-12,0,-6.77849e-15,0,-0.362994,1,1,3881.85,764.049,0,1.00119,1e-07,1.00608,
1.88125,-0.354222,0,0.532348,0,0,0,0,-0.354222,-0.354888,1.45484e-15,-5.33136,-4.993e-12,0,-2.17066e-15,0,-0.362273,1,1,3859.54,764.138,0,1.00119,1e-07,1.00604,
1.8825,-0.353568,0,0.523468,0,0,0,0,-0.353568,-0.354222,1.64416e-15,-5.3051,-4.99128e-12,0,-4.7864e-15,0,-0.361563,1,1,3837.49,764.227,0,1.00119,1e-07,1.00601,
1.88375,-0.352925,0,0.514582,0,0,0,0,-0.352925,-0.353568,5.15677e-15,-5.27925,-4.87748e-12,0,-4.59494e-15,0,-0.360865,1,1,3815.71,764.316,0,1.00119,1e-07,1.00597,
1.885,-0.352293,0,0.505689,0,0,0,0,-0.352293,-0.352925,8.42289e-16,-5.25381,-4.76118e-12,0,-9.40079e-16,0,-0.360178,1,1,3794.18,764.404,0,1.00119,1e-07,1.00594,
1.88625,-0.351672,0,0.496791,0,0,0,0,-0.351672,-0.352293,-8.94839e-16,-5.22878,-4.76798e-12,0,-5.10919e-15,0,-0.359503,1,1,3772.91,764.492,0,1.00119,1e-07,1.0059,
1.8875,-0.351062,0,0.487887,0,0,0,0,-0.351062,-0.351672,-1.37231e-16,-5.20414,-4.64981e-12,0,-6.85481e-15,0,-0.35884,1,1,3751.89,764.58,0,1.00119,1e-07,1.00587,
1.88875,-0.350463,0,0.478977,0,0,0,0,-0.350463,-0.351062,-1.8694e-15,-5.17988,-4.76064e-12,0,-5.94949e-15,0,-0.358188,1,1,3731.11,764.668,0,1.00119,1e-07,1.00584,
1.89,-0.349876,0,0.470061,0,0,0,0,-0.349876,-0.350463,3.59662e-16,-5.15601,-4.75825e-12,0,-7.8202e-15,0,-0.357548,1,1,3710.58,764.755,0,1.00119,1e-07,1.00581,
1.89125,-0.349299,0,0.461139,0,0,0,0,-0.349299,-0.349876,-7.99446e-17,-5.13251,-4.42613e-12,0,-5.58814e-15,0,-0.356919,1,1,3690.27,764.842,0,1.0012,1e-07,1.00577,
1.8925,-0.348734,0,0.452212,0,0,0,0,-0.348734,-0.349299,5.00018e-16,-5.10937,-4.4233e-12,0,-5.61261e-15,0,-0.356302,1,1,3670.2,764.929,0,1.0012,1e-07,1.00574,
1.89375,-0.34818,0,0.44328,0,0,0,0,-0.34818,-0.348734,9.48997e-16,-5.0866,-4.53978e-12,0,-5.0291e-15,0,-0.355697,1,1,3650.36,765.016,0,1.0012,1e-07,1.00571,
1.895,-0.347637,0,0.434343,0,0,0,0,-0.347637,-0.34818,-4.34772e-16,-5.06419,-4.65887e-12,0,-4.72573e-15,0,-0.355103,1,1,3630.75,765.103,0,1.0012,1e-07,1.00568,
1.89625,-0.347105,0,0.4254,0,0,0,0,-0.347105,-0.347637,-5.54159e-16,-5.04212,-4.65574e-12,0,-6.25836e-15,0,-0.354521,1,1,3611.35,765.189,0,1.0012,1e-07,1.00565,
1.8975,-0.346585,0,0.416452,0,0,0,0,-0.346585,-0.347105,-5.06219e-15,-5.0204,-4.64768e-12,0,-6.37384e-15,0,-0.353951,1,1,3592.17,765.275,0,1.0012,1e-07,1.00562,
1.89875,-0.346075,0,0.407499,0,0,0,0,-0.346075,-0.346585,5.26504e-16,-4.99902,-4.7634e-12,0,-1.08718e-14,0,-0.353392,1,1,3573.21,765.361,0,1.0012,1e-07,1.00559,
1.9,-0.345577,0,0.398541,0,0,0,0,-0.345577,-0.346075,-1.65225e-15,-4.97797,-4.87772e-12,0,-5.42774e-15,0,-0.352844,1,1,3554.45,765.447,0,1.0012,1e-07,1.00556,
1.90125,-0.34509,0,0.389579,0,0,0,0,-0.34509,-0.345577,5.43729e-16,-4.95724,-4.9901e-12,0,-7.74941e-15,0,-0.352309,1,1,3535.91,765.533,0,1.0012,1e-07,1.00553,
1.9025,-0.344614,0,0.380612,0,0,0,0,-0.344614,-0.34509,9.486e-16,-4.93684,-4.99665e-12,0,-5.69389e-15,0,-0.351785,1,1,3517.56,765.618,0,1.0012,1e-07,1.0055,
1.90375,-0.34415,0,0.37164,0,0,0,0,-0.34415,-0.344614,4.79666e-15,-4.91676,-5.10139e-12,0,-5.29721e-15,0,-0.351272,1,1,3499.42,765.703,0,1.0012,1e-07,1.00547,
1.905,-0.343696,0,0.362664,0,0,0,0,-0.343696,-0.34415,-1.03491e-16,-4.89698,-4.99965e-12,0,-1.58008e-15,0,-0.350771,1,1,3481.47,765.788,0,1.0012,1e-07,1.00544,
1.90625,-0.343254,0,0.353683,0,0,0,0,-0.343254,-0.343696,8.0094e-16,-4.87751,-5.10689e-12,0,-6.35305e-15,0,-0.350282,1,1,3463.72,765.873,0,1.0012,1e-07,1.00542,
1.9075,-0.342823,0,0.344699,0,0,0,0,-0.342823,-0.343254,1.58653e-15,-4.85835,-5.22644e-12,0,-5.58267e-15,0,-0.349804,1,1,3446.15,765.958,0,1.0012,1e-07,1.00539,
1.90875,-0.342404,0,0.33571,0,0,0,0,-0.342404,-0.342823,-4.94821e-15,-4.83948,-5.1114e-12,0,-4.94652e-15,0,-0.349338,1,1,3428.78,766.042,0,1.0012,1e-07,1.00536,
1.91,-0.341995,0,0.326717,0,0,0,0,-0.341995,-0.342404,-1.14141e-15,-4.8209,-4.87851e-12,0,-1.13375e-14,0,-0.348884,1,1,3411.59,766.126,0,1.0012,1e-07,1.00533,
1.91125,-0.341598,0,0.31772,0,0,0,0,-0.341598,-0.341995,-6.9304e-16,-4.80261,-4.88025e-12,0,-7.23955e-15,0,-0.348441,1,1,3394.58,766.21,0,1.0012,1e-07,1.00531,
1.9125,-0.341212,0,0.30872,0,0,0,0,-0.341212,-0.341598,2.97414e-16,-4.78461,-4.76406e-12,0,-6.79335e-15,0,-0.34801,1,1,3377.75,766.294,0,1.0012,1e-07,1.00528,
1.91375,-0.340838,0,0.299716,0,0,0,0,-0.340838,-0.341212,4.48235e-15,-4.76688,-4.76317e-12,0,-5.65766e-15,0,-0.34759,1,1,3361.09,766.378,0,1.0012,1e-07,1.00525,
1.915,-0.340474,0,0.290708,0,0,0,0,-0.340474,-0.340838,1.126e-15,-4.74943,-4.88265e-12,0,-1.47161e-15,0,-0.347182,1,1,3344.61,766.461,0,1.0012,1e-07,1.00523,
1.91625,-0.340122,0,0.281697,0,0,0,0,-0.340122,-0.340474,-2.37565e-15,-4.73225,-4.77171e-12,0,-4.97732e-15,0,-0.346786,1,1,3328.31,766.544,0,1.0012,1e-07,1.0052,
1.9175,-0.339781,0,0.272682,0,0,0,0,-0.339781,-0.340122,-6.36084e-17,-4.71533,-4.76518e-12,0,-8.3403e-15,0,-0.346401,1,1,3312.17,766.627,0,1.0012,1e-07,1.00518,
1.91875,-0.339452,0,0.263664,0,0,0,0,-0.339452,-0.339781,1.52093e-15,-4.69868,-4.76869e-12,0,-6.02008e-15,0,-0.346028,1,1,3296.19,766.71,0,1.0012,1e-07,1.00515,
1.92,-0.339133,0,0.254643,0,0,0,0,-0.339133,-0.339452,-8.07003e-16,-4.68228,-4.76883e-12,0,-4.43994e-15,0,-0.345666,1,1,3280.38,766.793,0,1.0012,1e-07,1.00513,
1.92125,-0.338826,0,0.245619,0,0,0,0,-0.338826,-0.339133,1.56225e-15,-4.66614,-4.76107e-12,0,-6.76804e-15,0,-0.345316,1,1,3264.73,766.875,0,1.0012,1e-07,1.0051,
1.9225,-0.338531,0,0.236593,0,0,0,0,-0.338531,-0.338826,1.18196e-15,-4.65025,-4.77029e-12,0,-4.38908e-15,0,-0.344977,1,1,3249.24,766.957,0,1.0012,1e-07,1.00508,
1.92375,-0.338246,0,0.227563,0,0,0,0,-0.338246,-0.338531,-1.35136e-15,-4.6346,-4.76722e-12,0,-4.7809e-15,0,-0.34465,1,1,3233.9,767.039,0,1.0012,1e-07,1.00505,
